Date,Price,Open,High,Low,Vol.,Change %
7/24/2020,420.10,420.10,420.10,420.10,0.04K,-1.15%
7/22/2020,425.00,425.00,425.00,425.00,0.01K,0.00%
7/21/2020,425.00,425.00,425.00,425.00,0.02K,0.90%
7/20/2020,421.20,421.20,421.20,421.20,0.02K,0.77%
7/17/2020,418.00,418.00,418.00,418.00,1.79K,0.72%
7/16/2020,415.00,425.00,426.00,415.00,0.54K,-2.58%
7/15/2020,426.00,426.00,426.00,426.00,0.09K,0.00%
7/13/2020,426.00,429.95,429.95,426.00,0.06K,-0.93%
7/10/2020,430.00,430.00,430.00,430.00,0.03K,0.00%
7/9/2020,430.00,431.00,431.00,424.00,0.22K,-0.23%
7/8/2020,431.00,431.00,431.00,431.00,0.01K,-3.89%
7/3/2020,448.45,448.45,448.45,448.45,0.10K,3.99%
6/24/2020,431.25,437.00,437.00,431.25,4.22K,-1.99%
6/19/2020,440.00,440.00,440.00,440.00,0.57K,0.00%
6/18/2020,440.00,469.00,469.00,440.00,0.10K,-3.18%
6/17/2020,454.45,454.45,454.45,454.45,0.01K,3.99%
6/16/2020,437.00,437.00,437.00,437.00,0.02K,-0.07%
6/15/2020,437.30,437.30,437.30,437.30,0.01K,0.00%
6/11/2020,437.30,438.90,440.00,420.00,3.01K,-4.10%
6/9/2020,456.00,457.00,465.00,456.00,1.24K,0.00%
6/8/2020,456.00,460.00,460.00,456.00,0.10K,-0.87%
6/5/2020,460.00,464.00,464.00,455.00,4.28K,1.09%
6/4/2020,455.05,455.00,460.00,455.00,0.21K,1.81%
6/3/2020,446.95,438.55,446.95,438.55,0.04K,3.94%
6/2/2020,430.00,425.00,430.00,424.00,3.73K,1.18%
6/1/2020,425.00,425.00,425.00,425.00,0.10K,1.19%
5/29/2020,420.00,421.00,421.00,420.00,0.20K,1.94%
5/28/2020,412.00,420.00,420.00,410.00,20.36K,-1.90%
5/26/2020,420.00,410.00,420.00,410.00,3.07K,1.94%
5/22/2020,412.00,404.00,412.00,404.00,5.87K,3.77%
5/20/2020,397.05,397.00,398.00,397.00,10.50K,0.01%
5/19/2020,397.00,405.00,405.00,397.00,14.97K,-1.98%
5/14/2020,405.00,405.00,405.00,405.00,0.55K,-1.95%
5/12/2020,413.05,425.05,425.05,413.05,1.46K,-3.94%
5/11/2020,430.00,430.00,430.00,430.00,0.01K,0.00%
5/8/2020,430.00,430.50,430.50,430.00,0.18K,0.00%
5/7/2020,430.00,430.00,430.00,430.00,0.01K,-0.54%
5/4/2020,432.35,435.00,435.00,432.35,0.31K,-4.00%
4/29/2020,450.35,459.50,459.95,450.35,3.36K,-2.10%
4/28/2020,460.00,459.95,460.00,459.95,1.64K,-2.13%
4/10/2020,470.00,470.00,470.00,470.00,13.01K,0.00%
4/3/2020,470.00,482.00,482.00,470.00,5.02K,-2.49%
3/27/2020,482.00,482.10,482.10,482.00,0.31K,0.00%
3/26/2020,482.00,482.00,482.00,482.00,0.00K,0.00%
3/25/2020,482.00,482.00,482.00,482.00,0.00K,0.00%
3/24/2020,482.00,499.90,499.90,482.00,0.03K,-3.60%
3/23/2020,500.00,500.00,500.00,500.00,0.01K,0.00%
3/20/2020,500.00,500.00,500.00,500.00,0.01K,0.00%
3/13/2020,500.00,500.00,500.00,500.00,0.00K,-9.09%
3/6/2020,550.00,550.00,550.00,550.00,0.05K,-0.90%
2/28/2020,555.00,557.80,557.80,555.00,6.10K,-3.48%
2/26/2020,575.00,575.00,575.00,575.00,0.01K,5.50%
2/24/2020,545.00,545.00,545.00,545.00,0.22K,0.00%
2/20/2020,545.00,545.00,545.00,545.00,0.00K,0.00%
2/19/2020,545.00,566.00,566.00,545.00,0.31K,0.93%
2/14/2020,540.00,560.00,560.00,540.00,8.00K,-3.73%
2/7/2020,560.90,560.90,560.90,560.90,1.20K,9.98%
2/6/2020,510.00,510.00,510.00,510.00,0.01K,-1.73%
2/4/2020,519.00,519.00,519.00,519.00,0.01K,-2.99%
2/3/2020,535.00,535.00,535.00,535.00,0.00K,-2.73%
1/31/2020,550.00,550.00,550.00,550.00,0.04K,-1.26%
1/24/2020,557.00,557.00,570.00,557.00,0.38K,5.69%
1/10/2020,527.00,527.00,527.00,527.00,0.10K,-5.89%
12/31/2019,560.00,560.00,560.00,560.00,1.64K,5.66%
12/27/2019,530.00,530.00,530.00,530.00,0.30K,0.00%
12/26/2019,530.00,530.00,530.00,530.00,0.54K,0.00%
12/25/2019,530.00,530.00,530.00,530.00,0.08K,6.00%
12/24/2019,500.00,500.00,500.00,500.00,0.05K,4.17%
12/23/2019,480.00,480.00,480.00,480.00,0.03K,-4.00%
12/20/2019,500.00,500.00,500.00,500.00,212.33K,4.17%
12/19/2019,480.00,480.00,480.00,480.00,0.31K,1.27%
12/17/2019,474.00,474.00,474.00,474.00,0.08K,0.00%
12/13/2019,474.00,474.00,474.00,474.00,0.02K,0.64%
12/10/2019,471.00,471.00,471.00,471.00,0.91K,-5.61%
12/9/2019,499.00,499.00,499.00,499.00,0.14K,5.72%
12/5/2019,472.00,472.00,472.00,472.00,0.00K,-1.87%
12/4/2019,481.00,481.00,481.00,481.00,2.00K,-1.64%
12/3/2019,489.00,489.00,489.00,489.00,0.01K,5.84%
11/29/2019,462.00,462.00,462.00,462.00,0.10K,-5.52%
11/28/2019,489.00,489.00,489.00,489.00,0.01K,0.82%
11/25/2019,485.00,485.00,485.00,485.00,0.02K,4.98%
11/22/2019,462.00,462.00,462.00,462.00,0.50K,0.43%
11/20/2019,460.00,460.00,460.00,460.00,0.50K,3.14%
11/15/2019,446.00,446.00,446.00,446.00,1.28K,-3.88%
11/14/2019,464.00,464.00,464.00,464.00,0.10K,-3.13%
11/13/2019,479.00,479.00,479.00,479.00,0.00K,2.79%
11/12/2019,466.00,466.00,466.00,466.00,0.00K,5.91%
11/8/2019,440.00,440.00,440.00,440.00,1.38K,-3.72%
11/7/2019,457.00,457.00,457.00,457.00,0.00K,0.00%
11/1/2019,457.00,457.00,457.00,457.00,0.00K,6.03%
10/29/2019,431.00,431.00,431.00,431.00,0.03K,0.23%
10/25/2019,430.00,430.00,430.00,430.00,1.00K,-4.44%
10/18/2019,450.00,450.00,450.00,450.00,0.70K,-2.17%
10/11/2019,460.00,460.00,460.00,460.00,0.01K,1.10%
10/4/2019,455.00,455.00,455.00,455.00,2.00K,-5.21%
9/27/2019,480.00,480.00,480.00,480.00,1.02K,0.00%
9/20/2019,480.00,480.00,480.00,480.00,0.17K,-4.00%
9/19/2019,500.00,500.00,500.00,500.00,0.01K,0.00%
9/16/2019,500.00,500.00,500.00,500.00,0.01K,2.04%
9/10/2019,490.00,490.00,490.00,490.00,0.02K,1.66%
9/9/2019,482.00,482.00,482.00,482.00,0.01K,0.00%
9/6/2019,482.00,482.00,482.00,482.00,0.02K,0.00%
9/5/2019,482.00,482.00,482.00,482.00,0.00K,0.00%
9/3/2019,482.00,482.00,482.00,482.00,0.04K,0.21%
8/28/2019,481.00,481.00,481.00,481.00,0.01K,0.21%
8/27/2019,480.00,480.00,480.00,480.00,0.02K,-3.61%
8/7/2019,498.00,498.00,498.00,498.00,0.00K,0.00%
8/1/2019,498.00,498.00,498.00,498.00,0.27K,0.00%
7/29/2019,498.00,498.00,498.00,498.00,0.17K,0.00%
7/25/2019,498.00,498.00,498.00,498.00,0.01K,0.00%
7/23/2019,498.00,498.00,498.00,498.00,0.00K,0.00%
7/22/2019,498.00,498.00,498.00,498.00,0.01K,0.00%
7/18/2019,498.00,498.00,498.00,498.00,0.01K,0.00%
7/17/2019,498.00,498.00,498.00,498.00,0.01K,0.00%
7/9/2019,498.00,498.00,498.00,498.00,0.02K,-6.04%
7/1/2019,530.00,530.00,530.00,530.00,0.07K,0.00%
6/28/2019,530.00,530.00,530.00,530.00,0.15K,3.72%
6/27/2019,511.00,511.00,511.00,511.00,0.06K,6.02%
6/26/2019,482.00,482.00,482.00,482.00,0.05K,5.93%
6/25/2019,455.00,455.00,455.00,455.00,0.04K,-1.73%
6/24/2019,463.00,463.00,463.00,463.00,0.05K,-6.09%
6/21/2019,493.00,493.00,493.00,493.00,0.06K,-5.92%
6/18/2019,524.00,524.00,524.00,524.00,0.00K,-7.26%
6/3/2019,565.00,565.00,565.00,565.00,0.02K,6.00%
5/31/2019,533.00,533.00,533.00,533.00,0.02K,-6.00%
5/24/2019,567.00,567.00,567.00,567.00,0.04K,-5.97%
4/19/2019,603.00,603.00,603.00,603.00,6.64K,0.00%
3/29/2019,603.00,603.00,603.00,603.00,0.69K,3.97%
3/27/2019,580.00,580.00,580.00,580.00,0.02K,-0.68%
3/11/2019,584.00,584.00,584.00,584.00,0.01K,5.99%
3/4/2019,551.00,551.00,551.00,551.00,0.10K,-5.00%
3/1/2019,580.00,580.00,580.00,580.00,0.05K,-4.61%
2/26/2019,608.00,608.00,608.00,608.00,0.07K,4.83%
2/22/2019,580.00,580.00,580.00,580.00,5.00K,0.00%
2/18/2019,580.00,580.00,580.00,580.00,1.18K,5.45%
2/14/2019,550.00,550.00,550.00,550.00,0.04K,-5.34%
2/7/2019,581.00,581.00,581.00,581.00,0.00K,0.00%
2/6/2019,581.00,581.00,581.00,581.00,0.00K,0.00%
2/5/2019,581.00,581.00,581.00,581.00,0.00K,0.00%
2/4/2019,581.00,581.00,581.00,581.00,0.01K,-0.68%
2/1/2019,585.00,585.00,585.00,585.00,2.05K,0.86%
1/30/2019,580.00,580.00,580.00,580.00,20.00K,-3.01%
12/28/2018,598.00,598.00,598.00,598.00,1.10K,4.91%
12/26/2018,570.00,570.00,570.00,570.00,0.71K,0.00%
12/25/2018,570.00,570.00,570.00,570.00,0.50K,3.64%
12/24/2018,550.00,550.00,550.00,550.00,0.09K,5.77%
12/14/2018,520.00,520.00,520.00,520.00,0.11K,-3.70%
12/7/2018,540.00,540.00,540.00,540.00,1.36K,1.89%
11/26/2018,530.00,530.00,530.00,530.00,0.51K,0.00%
11/13/2018,530.00,530.00,530.00,530.00,0.03K,0.19%
10/23/2018,529.00,529.00,529.00,529.00,1.10K,0.00%
10/17/2018,529.00,529.00,529.00,529.00,0.05K,-6.04%
10/15/2018,563.00,563.00,563.00,563.00,0.00K,-5.70%
9/28/2018,597.00,597.00,597.00,597.00,0.00K,0.00%
9/27/2018,597.00,597.00,597.00,597.00,0.18K,0.00%
9/26/2018,597.00,597.00,597.00,597.00,0.05K,1.19%
9/21/2018,590.00,590.00,590.00,590.00,0.18K,0.00%
9/19/2018,590.00,590.00,590.00,590.00,0.44K,0.00%
9/18/2018,590.00,590.00,590.00,590.00,1.39K,1.72%
8/17/2018,580.00,580.00,580.00,580.00,0.02K,1.40%
8/13/2018,572.00,572.00,572.00,572.00,0.00K,0.00%
8/10/2018,572.00,572.00,572.00,572.00,0.01K,0.00%
8/8/2018,572.00,572.00,572.00,572.00,0.01K,3.44%
8/6/2018,553.00,553.00,553.00,553.00,10.00K,0.00%
8/3/2018,553.00,553.00,553.00,553.00,7.53K,2.41%
7/27/2018,540.00,540.00,540.00,540.00,5.74K,5.47%
7/20/2018,512.00,512.00,512.00,512.00,0.00K,-5.88%
7/6/2018,544.00,544.00,544.00,544.00,0.32K,-2.86%
6/22/2018,560.00,560.00,560.00,560.00,0.06K,1.82%
6/18/2018,550.00,550.00,550.00,550.00,1.23K,0.00%
6/12/2018,550.00,550.00,550.00,550.00,1.57K,-6.46%
6/8/2018,588.00,588.00,588.00,588.00,0.01K,5.95%
6/6/2018,555.00,555.00,555.00,555.00,0.80K,0.00%
6/1/2018,555.00,555.00,555.00,555.00,0.77K,0.91%
5/25/2018,550.00,550.00,550.00,550.00,1.16K,3.58%
5/24/2018,531.00,531.00,531.00,531.00,0.10K,-6.02%
5/18/2018,565.00,565.00,565.00,565.00,2.70K,0.00%
5/14/2018,565.00,565.00,565.00,565.00,5.00K,-2.59%
5/2/2018,580.00,580.00,580.00,580.00,5.07K,5.45%
4/24/2018,550.00,550.00,550.00,550.00,0.01K,-5.17%
4/20/2018,580.00,580.00,580.00,580.00,0.01K,0.00%
4/19/2018,580.00,580.00,580.00,580.00,4.28K,3.57%
4/18/2018,560.00,560.00,560.00,560.00,0.00K,-2.10%
4/16/2018,572.00,572.00,572.00,572.00,0.07K,-4.67%
4/10/2018,600.00,600.00,600.00,600.00,0.01K,0.17%
4/6/2018,599.00,599.00,599.00,599.00,0.06K,-1.80%
3/30/2018,610.00,610.00,610.00,610.00,0.08K,0.00%
3/23/2018,610.00,610.00,610.00,610.00,0.06K,2.18%
3/21/2018,597.00,597.00,597.00,597.00,0.66K,2.93%
3/9/2018,580.00,580.00,580.00,580.00,0.01K,-1.53%
3/7/2018,589.00,589.00,589.00,589.00,0.31K,-0.17%
3/6/2018,590.00,590.00,590.00,590.00,0.64K,2.97%
3/2/2018,573.00,573.00,573.00,573.00,2.26K,0.53%
2/28/2018,570.00,570.00,570.00,570.00,0.77K,1.79%
2/23/2018,560.00,560.00,560.00,560.00,2.28K,0.00%
2/22/2018,560.00,560.00,560.00,560.00,12.89K,0.72%
2/20/2018,556.00,556.00,556.00,556.00,0.05K,0.18%
2/19/2018,555.00,555.00,555.00,555.00,0.10K,-5.29%
2/16/2018,586.00,586.00,586.00,586.00,0.01K,5.78%
2/15/2018,554.00,554.00,554.00,554.00,0.50K,-5.94%
2/13/2018,589.00,589.00,589.00,589.00,0.73K,-0.17%
2/9/2018,590.00,590.00,590.00,590.00,0.01K,0.00%
1/25/2018,590.00,590.00,590.00,590.00,0.86K,2.97%
1/22/2018,573.00,573.00,573.00,573.00,0.00K,-5.91%
1/12/2018,609.00,609.00,609.00,609.00,0.14K,5.91%
1/5/2018,575.00,575.00,575.00,575.00,1.47K,2.86%
12/22/2017,559.00,559.00,559.00,559.00,3.80K,5.47%
12/21/2017,530.00,530.00,530.00,530.00,0.44K,-5.36%
12/13/2017,560.00,560.00,560.00,560.00,0.05K,-2.78%
12/12/2017,576.00,576.00,576.00,576.00,1.26K,2.86%
12/8/2017,560.00,560.00,560.00,560.00,6.00K,2.00%
12/5/2017,549.00,549.00,549.00,549.00,2.50K,5.98%
12/4/2017,518.00,518.00,518.00,518.00,0.11K,-5.82%
11/21/2017,550.00,550.00,550.00,550.00,0.56K,-5.17%
11/20/2017,580.00,580.00,580.00,580.00,1.10K,0.52%
11/15/2017,577.00,577.00,577.00,577.00,0.02K,0.00%
11/7/2017,577.00,577.00,577.00,577.00,0.46K,0.00%
11/3/2017,577.00,577.00,577.00,577.00,0.10K,3.04%
11/1/2017,560.00,560.00,560.00,560.00,2.63K,-4.27%
10/31/2017,585.00,585.00,585.00,585.00,0.04K,0.00%
10/30/2017,585.00,585.00,585.00,585.00,0.04K,4.46%
10/27/2017,560.00,560.00,560.00,560.00,36.00K,5.66%
10/26/2017,530.00,530.00,530.00,530.00,1.06K,-3.28%
10/25/2017,548.00,548.00,548.00,548.00,0.30K,3.40%
10/20/2017,530.00,530.00,530.00,530.00,0.94K,0.00%
10/18/2017,530.00,530.00,530.00,530.00,4.55K,0.00%
10/16/2017,530.00,530.00,530.00,530.00,13.00K,0.00%
10/13/2017,530.00,530.00,530.00,530.00,13.01K,6.00%
10/12/2017,500.00,500.00,500.00,500.00,1.07K,-0.60%
10/6/2017,503.00,503.00,503.00,503.00,0.45K,0.00%
10/4/2017,503.00,503.00,503.00,503.00,0.01K,-5.98%
9/14/2017,535.00,535.00,535.00,535.00,0.03K,5.11%
9/6/2017,509.00,509.00,509.00,509.00,0.01K,-0.39%
8/30/2017,511.00,511.00,511.00,511.00,0.02K,0.20%
7/28/2017,510.00,510.00,510.00,510.00,0.10K,3.03%
7/27/2017,495.00,495.00,495.00,495.00,0.00K,6.00%
7/21/2017,467.00,467.00,467.00,467.00,0.02K,-5.66%
7/18/2017,495.00,495.00,495.00,495.00,0.93K,-3.32%
7/17/2017,512.00,512.00,512.00,512.00,0.02K,0.59%
7/14/2017,509.00,509.00,509.00,509.00,1.50K,6.04%
7/12/2017,480.00,480.00,480.00,480.00,0.45K,0.00%
7/11/2017,480.00,480.00,480.00,480.00,2.74K,-3.61%
7/7/2017,498.00,498.00,498.00,498.00,0.29K,5.96%
7/5/2017,470.00,470.00,470.00,470.00,0.00K,0.00%
6/30/2017,470.00,470.00,470.00,470.00,0.20K,-4.47%
6/23/2017,492.00,492.00,492.00,492.00,0.03K,2.50%
6/22/2017,480.00,480.00,480.00,480.00,0.06K,3.23%
6/20/2017,465.00,465.00,465.00,465.00,0.02K,-1.06%
6/12/2017,470.00,470.00,470.00,470.00,3.00K,2.17%
6/9/2017,460.00,460.00,460.00,460.00,0.13K,0.00%
6/7/2017,460.00,460.00,460.00,460.00,0.00K,0.00%
6/2/2017,460.00,460.00,460.00,460.00,1.50K,-0.43%
5/31/2017,462.00,462.00,462.00,462.00,0.00K,0.00%
5/26/2017,462.00,462.00,462.00,462.00,0.01K,-0.65%
5/19/2017,465.00,465.00,465.00,465.00,0.01K,0.00%
5/17/2017,465.00,465.00,465.00,465.00,0.02K,3.33%
5/12/2017,450.00,450.00,450.00,450.00,4.92K,0.00%
5/11/2017,450.00,450.00,450.00,450.00,5.15K,0.00%
5/9/2017,450.00,450.00,450.00,450.00,7.00K,0.00%
4/28/2017,450.00,450.00,450.00,450.00,8.62K,-0.44%
4/25/2017,452.00,452.00,452.00,452.00,1.30K,0.00%
4/24/2017,452.00,452.00,452.00,452.00,3.50K,-5.83%
3/24/2017,480.00,480.00,480.00,480.00,0.00K,5.73%
3/22/2017,454.00,454.00,454.00,454.00,0.10K,-6.00%
3/16/2017,483.00,483.00,483.00,483.00,0.68K,2.77%
3/14/2017,470.00,470.00,470.00,470.00,0.00K,-5.43%
3/10/2017,497.00,497.00,497.00,497.00,0.16K,-0.40%
3/9/2017,499.00,499.00,499.00,499.00,0.35K,1.84%
3/7/2017,490.00,490.00,490.00,490.00,0.78K,-2.00%
3/1/2017,500.00,500.00,500.00,500.00,0.00K,0.40%
2/24/2017,498.00,498.00,498.00,498.00,0.02K,5.96%
2/22/2017,470.00,470.00,470.00,470.00,0.05K,0.00%
2/21/2017,470.00,470.00,470.00,470.00,0.25K,-0.63%
2/20/2017,473.00,473.00,473.00,473.00,0.84K,0.00%
2/17/2017,473.00,473.00,473.00,473.00,2.04K,-5.96%
2/16/2017,503.00,503.00,503.00,503.00,0.01K,0.20%
2/15/2017,502.00,502.00,502.00,502.00,0.70K,-5.28%
2/14/2017,530.00,530.00,530.00,530.00,1.08K,5.58%
2/7/2017,502.00,502.00,502.00,502.00,0.10K,-3.46%
2/6/2017,520.00,520.00,520.00,520.00,0.10K,-3.70%
2/3/2017,540.00,540.00,540.00,540.00,0.10K,-1.46%
1/25/2017,548.00,548.00,548.00,548.00,0.00K,5.38%
1/20/2017,520.00,520.00,520.00,520.00,0.02K,-1.89%
1/17/2017,530.00,530.00,530.00,530.00,21.64K,0.00%
1/16/2017,530.00,530.00,530.00,530.00,50.96K,1.92%
1/13/2017,520.00,520.00,520.00,490.00,0.31K,0.00%
1/12/2017,520.00,520.00,520.00,520.00,0.00K,5.48%
1/10/2017,493.00,521.00,521.00,493.00,0.93K,-5.19%
1/6/2017,520.00,512.00,550.00,512.00,1.35K,1.56%
1/5/2017,512.00,491.00,512.00,491.00,0.86K,0.00%
1/4/2017,512.00,476.00,512.00,476.00,0.03K,4.49%
1/3/2017,490.00,490.00,490.00,490.00,0.02K,0.00%
12/30/2016,490.00,505.00,505.00,490.00,0.16K,0.00%
12/29/2016,490.00,490.00,490.00,490.00,0.01K,-5.22%
12/28/2016,517.00,492.00,517.00,491.00,0.04K,-0.58%
12/23/2016,520.00,520.00,520.00,520.00,3.74K,6.12%
12/19/2016,490.00,480.00,490.00,480.00,2.32K,1.03%
12/14/2016,485.00,480.00,485.00,480.00,5.03K,1.04%
12/9/2016,480.00,480.00,480.00,480.00,6.80K,1.05%
12/7/2016,475.00,475.00,475.00,475.00,0.02K,-1.04%
12/2/2016,480.00,490.00,490.00,480.00,0.79K,0.00%
12/1/2016,480.00,482.00,490.00,480.00,3.33K,0.00%
11/28/2016,480.00,480.00,480.00,480.00,7.00K,0.00%
11/22/2016,480.00,480.00,480.00,480.00,0.02K,-1.64%
11/21/2016,488.00,480.00,488.00,480.00,30.11K,1.67%
11/17/2016,480.00,450.00,480.00,450.00,2.64K,6.67%
11/14/2016,450.00,451.00,451.00,450.00,0.03K,-2.60%
11/10/2016,462.00,462.00,462.00,462.00,0.11K,-3.75%
11/2/2016,480.00,480.00,480.00,480.00,0.06K,4.35%
10/28/2016,460.00,450.00,460.00,450.00,0.01K,-5.35%
10/19/2016,486.00,422.00,486.00,422.00,0.01K,5.65%
10/18/2016,460.00,460.00,460.00,460.00,0.03K,4.55%
10/6/2016,440.00,440.00,440.00,440.00,0.10K,-4.14%
9/26/2016,459.00,459.00,459.00,459.00,0.00K,5.28%
8/25/2016,436.00,436.00,436.00,436.00,0.01K,0.00%
8/22/2016,436.00,437.00,437.00,436.00,0.01K,-0.91%
8/15/2016,440.00,440.00,440.00,440.00,0.00K,-1.12%
8/9/2016,445.00,460.00,460.00,445.00,0.08K,-2.20%
8/8/2016,455.00,455.00,455.00,455.00,0.01K,0.89%
8/5/2016,451.00,451.00,451.00,451.00,0.00K,-4.85%
8/2/2016,474.00,460.00,474.00,460.00,0.20K,5.33%
7/30/2016,450.00,450.00,450.00,450.00,,4.17%
7/26/2016,432.00,432.00,432.00,432.00,0.00K,-5.88%
7/21/2016,459.00,433.00,459.00,433.00,0.09K,-0.22%
7/12/2016,460.00,460.00,460.00,460.00,0.01K,0.00%
7/4/2016,460.00,460.00,460.00,460.00,0.00K,4.55%
6/30/2016,440.00,440.00,440.00,440.00,0.01K,-5.98%
6/29/2016,468.00,468.00,468.00,468.00,1.50K,5.41%
6/24/2016,444.00,444.00,444.00,444.00,0.05K,2.07%
6/23/2016,435.00,435.00,435.00,435.00,2.59K,3.57%
6/17/2016,420.00,446.00,446.00,420.00,0.04K,-2.33%
6/13/2016,430.00,430.00,430.00,430.00,0.02K,0.00%
6/10/2016,430.00,430.00,430.00,430.00,0.10K,-2.27%
6/9/2016,440.00,440.00,440.00,440.00,0.03K,0.00%
6/8/2016,440.00,440.00,440.00,440.00,0.02K,0.00%
6/7/2016,440.00,440.00,440.00,440.00,0.20K,-5.58%
6/6/2016,466.00,466.00,466.00,466.00,0.02K,5.91%
6/3/2016,440.00,480.00,480.00,440.00,253.59K,-4.35%
6/2/2016,460.00,460.00,460.00,460.00,0.00K,4.55%
5/30/2016,440.00,434.00,440.00,434.00,5.02K,1.38%
5/27/2016,434.00,434.00,434.00,434.00,5.00K,-5.45%
5/26/2016,459.00,433.00,459.00,433.00,5.10K,6.00%
5/25/2016,433.00,433.00,433.00,433.00,10.01K,-6.07%
5/23/2016,461.00,435.00,461.00,410.00,5.56K,5.98%
5/20/2016,435.00,411.00,435.00,410.00,20.21K,6.10%
5/18/2016,410.00,410.00,410.00,410.00,20.00K,-5.96%
5/17/2016,436.00,436.00,436.00,436.00,0.20K,0.00%
5/13/2016,436.00,436.00,436.00,436.00,0.13K,2.59%
5/12/2016,425.00,425.00,425.00,425.00,0.17K,3.16%
5/11/2016,412.00,412.00,412.00,412.00,0.05K,-0.24%
5/9/2016,413.00,411.00,413.00,410.00,0.13K,-4.62%
5/6/2016,433.00,435.00,440.00,399.00,36.51K,2.12%
5/5/2016,424.00,424.00,424.00,424.00,0.03K,6.00%
4/29/2016,400.00,400.00,400.00,400.00,0.21K,2.83%
4/27/2016,389.00,400.00,400.00,389.00,15.00K,0.00%
4/21/2016,389.00,393.00,393.00,389.00,17.40K,0.00%
4/20/2016,389.00,400.00,400.00,389.00,10.10K,0.00%
4/14/2016,389.00,389.00,389.00,389.00,0.00K,-0.26%
4/13/2016,390.00,396.00,396.00,390.00,4.96K,-1.52%
4/7/2016,396.00,396.00,396.00,396.00,0.00K,-10.00%
4/6/2016,440.00,440.00,440.00,440.00,0.00K,10.00%
4/5/2016,400.00,400.00,400.00,400.00,0.00K,3.63%
4/1/2016,386.00,386.00,386.00,386.00,0.00K,-3.50%
3/31/2016,400.00,400.00,400.00,400.00,0.00K,0.00%
3/29/2016,400.00,424.00,424.00,400.00,0.01K,3.63%
3/28/2016,386.00,408.00,408.00,386.00,0.04K,0.26%
3/25/2016,385.00,385.00,385.00,385.00,2.50K,-3.51%
3/24/2016,399.00,399.00,399.00,399.00,0.01K,6.12%
3/21/2016,376.00,400.00,400.00,376.00,0.01K,-1.05%
3/18/2016,380.00,397.00,397.00,380.00,0.01K,1.33%
3/17/2016,375.00,386.00,386.00,375.00,0.01K,-3.10%
3/15/2016,387.00,387.00,387.00,387.00,0.04K,0.26%
3/14/2016,386.00,386.00,386.00,386.00,0.00K,-4.69%
3/2/2016,405.00,427.00,427.00,405.00,0.23K,0.00%
2/26/2016,405.00,405.00,405.00,405.00,0.01K,-0.74%
2/18/2016,408.00,408.00,408.00,408.00,0.03K,-1.21%
2/9/2016,413.00,413.00,413.00,413.00,0.01K,-4.62%
2/2/2016,433.00,432.00,433.00,432.00,0.03K,6.13%
1/20/2016,408.00,408.00,408.00,408.00,0.08K,-3.77%
1/19/2016,424.00,424.00,424.00,424.00,0.00K,-16.86%
1/14/2016,510.00,510.00,510.00,510.00,0.02K,19.16%
1/6/2016,428.00,428.00,428.00,428.00,0.00K,-6.14%
1/5/2016,456.00,456.00,456.00,456.00,0.00K,-5.98%
1/4/2016,485.00,485.00,485.00,485.00,0.00K,-6.01%
12/31/2015,516.00,486.00,516.00,486.00,10.01K,6.17%
12/30/2015,486.00,486.00,486.00,486.00,0.33K,5.88%
12/29/2015,459.00,459.00,459.00,459.00,0.42K,6.00%
12/28/2015,433.00,430.00,433.00,430.00,16.68K,0.00%
12/18/2015,433.00,433.00,433.00,433.00,0.40K,0.70%
12/17/2015,430.00,390.00,430.00,390.00,0.02K,4.88%
12/16/2015,410.00,410.00,410.00,410.00,0.05K,-5.31%
12/14/2015,433.00,433.00,433.00,433.00,0.20K,0.00%
12/11/2015,433.00,433.00,433.00,433.00,0.08K,-11.63%
12/8/2015,490.00,490.00,490.00,490.00,0.05K,1.24%
12/7/2015,484.00,488.00,488.00,484.00,146.10K,5.22%
12/4/2015,460.00,445.00,460.00,445.00,10.62K,2.45%
12/2/2015,449.00,449.00,449.00,449.00,1.00K,5.90%
12/1/2015,424.00,424.00,424.00,424.00,1.00K,6.00%
11/30/2015,400.00,401.00,401.00,400.00,2.00K,-1.23%
11/27/2015,405.00,405.00,405.00,405.00,3.00K,-2.41%
11/26/2015,415.00,415.00,415.00,415.00,10.00K,-2.35%
11/24/2015,425.00,425.00,425.00,410.00,0.02K,-0.23%
11/23/2015,426.00,426.00,426.00,426.00,0.00K,0.95%
11/13/2015,422.00,435.00,435.00,422.00,0.70K,-2.99%
11/11/2015,435.00,435.00,435.00,435.00,0.02K,0.23%
11/10/2015,434.00,434.00,434.00,434.00,0.02K,-5.65%
10/27/2015,460.00,460.00,460.00,460.00,0.05K,0.88%
10/26/2015,456.00,456.00,456.00,456.00,0.00K,0.00%
10/23/2015,456.00,405.00,456.00,405.00,0.17K,-6.56%
10/2/2015,488.00,432.00,488.00,432.00,0.07K,6.09%
9/28/2015,460.00,460.00,460.00,460.00,0.05K,5.26%
9/23/2015,437.00,437.00,437.00,437.00,0.02K,-5.00%
9/22/2015,460.00,460.00,460.00,460.00,0.00K,-6.31%
8/24/2015,491.00,491.00,491.00,491.00,0.22K,-5.21%
8/13/2015,518.00,518.00,518.00,518.00,0.01K,0.00%
8/12/2015,518.00,518.00,518.00,518.00,0.01K,5.07%
8/11/2015,493.00,493.00,493.00,493.00,0.01K,-0.20%
8/6/2015,494.00,494.00,494.00,494.00,0.01K,0.41%
