"Date","Price","Open","High","Low","Vol.","Change %"
"01/02/2015","211.50","210.05","211.50","210.05","0.87K","-0.84%"
"12/31/2014","213.30","212.00","214.00","210.50","43.69K","0.66%"
"12/30/2014","211.90","210.50","212.00","210.20","2.70K","-0.05%"
"12/29/2014","212.00","210.00","212.00","210.00","2.33K","0.95%"
"12/26/2014","210.00","209.05","211.90","209.05","175.63K","0.43%"
"12/25/2014","209.10","208.75","210.00","208.75","3.70K","0.05%"
"12/24/2014","209.00","208.00","214.00","207.50","3.70K","0.97%"
"12/23/2014","207.00","206.05","207.00","206.05","4.80K","-2.36%"
"12/22/2014","212.00","210.00","214.00","208.50","7.55K","0.95%"
"12/19/2014","210.00","212.60","217.00","210.00","38.22K","-1.22%"
"12/18/2014","212.60","212.10","217.00","212.10","12.10K","0.28%"
"12/17/2014","212.00","215.00","222.00","212.00","74.76K","-2.71%"
"12/16/2014","217.90","207.50","217.90","207.50","41.55K","5.27%"
"12/15/2014","207.00","207.00","209.95","207.00","11.14K","-1.43%"
"12/12/2014","210.00","206.15","210.00","206.15","9.94K","2.34%"
"12/11/2014","205.20","205.05","214.80","205.05","24.57K","-1.89%"
"12/10/2014","209.15","212.00","215.00","209.15","3.57K","-0.83%"
"12/09/2014","210.90","210.00","215.00","210.00","2.59K","-1.91%"
"12/08/2014","215.00","209.00","216.80","209.00","6.95K","-0.92%"
"12/05/2014","217.00","205.00","217.00","205.00","29.00K","4.48%"
"12/04/2014","207.70","210.00","214.95","207.20","21.92K","-2.03%"
"12/03/2014","212.00","214.50","216.00","212.00","46.79K","-1.40%"
"12/02/2014","215.00","215.00","217.00","214.15","19.66K","-1.38%"
"12/01/2014","218.00","215.15","218.00","212.00","7.70K","1.09%"
"11/28/2014","215.65","215.60","219.00","215.60","11.92K","-0.62%"
"11/27/2014","217.00","215.60","220.00","215.60","9.13K","-0.46%"
"11/26/2014","218.00","215.10","219.90","215.10","28.04K","-0.91%"
"11/25/2014","220.00","217.10","220.00","217.10","8.39K","1.38%"
"11/24/2014","217.00","217.00","219.50","217.00","4.43K","-0.30%"
"11/21/2014","217.65","218.50","220.00","217.65","13.32K","0.05%"
"11/20/2014","217.55","218.15","220.00","217.55","24.95K","-1.11%"
"11/19/2014","220.00","222.50","222.50","218.15","10.25K","-1.12%"
"11/17/2014","222.50","220.00","222.50","219.00","8.20K","1.07%"
"11/14/2014","220.15","220.00","222.50","218.10","15.70K","0.00%"
"11/13/2014","220.15","220.35","223.00","220.15","40.22K","-0.07%"
"11/12/2014","220.30","221.10","222.00","220.15","28.48K","-1.61%"
"11/11/2014","223.90","220.50","223.90","220.15","30.78K","-0.49%"
"11/10/2014","225.00","225.00","228.90","223.05","33.70K","-1.75%"
"11/07/2014","229.00","230.00","230.85","229.00","71.90K","-0.48%"
"11/05/2014","230.10","230.00","230.10","229.15","43.87K","0.02%"
"11/04/2014","230.05","231.05","233.40","230.05","47.42K","-1.12%"
"11/03/2014","232.65","235.00","235.00","231.60","38.00K","-1.63%"
"10/31/2014","236.50","236.20","237.00","236.20","70.15K","-1.40%"
"10/30/2014","239.85","236.00","239.85","236.00","132.26K","2.00%"
"10/29/2014","235.15","228.00","240.00","228.00","137.39K","3.09%"
"10/28/2014","228.10","226.00","231.00","226.00","188.04K","0.93%"
"10/27/2014","226.00","225.00","228.00","222.25","61.04K","-0.88%"
"10/24/2014","228.00","227.00","243.00","227.00","595.70K","2.89%"
"10/23/2014","221.60","215.00","221.60","215.00","292.31K","5.98%"
"10/22/2014","209.10","203.10","209.80","202.55","148.43K","3.03%"
"10/21/2014","202.95","200.00","203.00","200.00","297.28K","1.53%"
"10/20/2014","199.90","199.90","200.00","199.90","35.10K","0.00%"
"10/17/2014","199.90","199.00","199.95","198.05","41.07K","0.33%"
"10/16/2014","199.25","200.95","200.95","199.05","65.62K","-0.62%"
"10/15/2014","200.50","199.00","200.50","199.00","142.50K","0.17%"
"10/14/2014","200.15","200.00","201.00","200.00","255.81K","-0.42%"
"10/13/2014","201.00","195.60","201.00","195.60","253.08K","2.81%"
"10/10/2014","195.50","195.50","195.50","195.50","29.92K","0.00%"
"10/09/2014","195.50","195.50","195.50","195.50","51.67K","0.21%"
"10/08/2014","195.10","195.10","195.10","195.10","33.33K","0.05%"
"10/07/2014","195.00","195.00","195.00","194.35","26.61K","0.00%"
"10/03/2014","195.00","194.80","196.00","194.80","143.31K","0.44%"
"10/02/2014","194.15","194.10","195.00","194.10","101.97K","-0.44%"
"10/01/2014","195.00","193.90","195.00","193.90","140.81K","0.52%"
"09/30/2014","194.00","193.05","194.00","193.05","68.10K","0.52%"
"09/29/2014","193.00","192.60","193.25","192.60","28.45K","-0.49%"
"09/26/2014","193.95","193.00","193.95","192.55","70.18K","0.49%"
"09/25/2014","193.00","192.50","193.00","192.50","50.57K","0.21%"
"09/24/2014","192.60","193.10","193.10","192.50","132.67K","-0.21%"
"09/23/2014","193.00","193.95","193.95","193.00","255.85K","-0.52%"
"09/22/2014","194.00","193.80","194.00","193.80","379.67K","0.23%"
"09/19/2014","193.55","195.00","196.00","193.55","43.20K","-0.74%"
"09/18/2014","195.00","195.00","195.05","195.00","8.15K","-0.13%"
"09/17/2014","195.25","195.00","196.00","195.00","7.24K","0.13%"
"09/16/2014","195.00","194.30","195.00","194.30","3.56K","0.00%"
"09/15/2014","195.00","194.00","195.00","194.00","7.11K","-0.51%"
"09/12/2014","196.00","194.50","196.00","194.50","3.13K","0.00%"
"09/11/2014","196.00","195.20","196.00","195.20","26.50K","-0.36%"
"09/10/2014","196.70","195.00","199.95","195.00","108.04K","0.87%"
"09/09/2014","195.00","193.50","195.00","193.50","8.58K","0.78%"
"09/08/2014","193.50","193.50","193.50","193.50","0.60K","0.52%"
"09/05/2014","192.50","192.50","192.50","192.50","4.71K","-0.34%"
"09/04/2014","193.15","193.50","193.50","193.05","4.55K","-0.95%"
"09/03/2014","195.00","193.15","195.00","193.15","3.23K","0.00%"
"09/02/2014","195.00","193.50","195.00","193.50","7.54K","1.01%"
"09/01/2014","193.05","193.50","193.50","193.05","4.73K","-0.49%"
"08/29/2014","194.00","193.15","194.00","193.15","15.58K","0.00%"
"08/28/2014","194.00","193.00","194.00","193.00","1.93K","0.00%"
"08/27/2014","194.00","192.55","194.00","192.55","20.34K","0.52%"
"08/26/2014","193.00","192.00","193.00","192.00","83.54K","0.99%"
"08/25/2014","191.10","191.00","191.10","191.00","1.00K","-1.49%"
"08/22/2014","194.00","192.00","194.00","192.00","8.92K","0.00%"
"08/19/2014","194.00","193.00","194.00","192.00","4.50K","0.52%"
"08/18/2014","193.00","191.90","193.00","191.90","1.72K","0.52%"
"08/15/2014","192.00","191.00","192.00","191.00","16.19K","-0.52%"
"08/13/2014","193.00","191.30","193.00","191.30","5.04K","0.94%"
"08/12/2014","191.20","191.20","191.20","191.20","0.94K","-0.93%"
"08/11/2014","193.00","191.50","193.00","191.50","1.22K","0.00%"
"08/08/2014","193.00","192.50","193.00","192.50","6.91K","0.97%"
"08/07/2014","191.15","191.10","191.15","191.00","5.90K","-0.96%"
"08/06/2014","193.00","191.00","193.00","191.00","1.69K","0.00%"
"08/05/2014","193.00","190.50","193.00","190.50","3.90K","0.52%"
"08/04/2014","192.00","192.00","192.00","192.00","2.97K","-0.41%"
"08/01/2014","192.80","190.55","193.00","190.55","3.59K","-0.34%"
"07/31/2014","193.45","190.00","194.00","190.00","165.40K","1.82%"
"07/25/2014","190.00","188.70","190.00","188.70","7.65K","0.03%"
"07/24/2014","189.95","188.70","189.95","188.70","12.16K","0.69%"
"07/23/2014","188.65","188.65","188.65","188.65","0.78K","0.00%"
"07/22/2014","188.65","188.60","188.65","188.60","0.99K","0.03%"
"07/21/2014","188.60","188.60","188.60","188.60","0.07K","0.00%"
"07/18/2014","188.60","188.60","188.60","188.60","0.24K","0.00%"
"07/17/2014","188.60","188.60","188.60","188.60","0.87K","-0.71%"
"07/16/2014","189.95","188.60","189.95","188.60","1.67K","0.74%"
"07/15/2014","188.55","188.20","188.55","188.20","2.98K","-1.28%"
"07/14/2014","191.00","188.10","191.00","188.10","17.19K","2.11%"
"07/11/2014","187.05","187.05","187.05","187.05","1.70K","0.00%"
"07/10/2014","187.05","188.55","190.00","187.05","24.31K","-0.77%"
"07/09/2014","188.50","188.50","188.50","188.50","2.49K","-0.79%"
"07/08/2014","190.00","189.00","190.00","188.00","5.26K","-2.06%"
"07/07/2014","194.00","186.30","194.00","186.30","52.12K","2.11%"
"07/04/2014","190.00","190.00","190.00","190.00","4.00K","0.00%"
"07/03/2014","190.00","185.15","190.00","185.15","6.17K","0.58%"
"07/01/2014","188.90","185.00","188.90","185.00","3.97K","0.59%"
"06/30/2014","187.80","185.00","189.00","185.00","17.69K","1.51%"
"06/27/2014","185.00","185.00","185.05","185.00","4.53K","0.00%"
"06/26/2014","185.00","185.00","185.00","185.00","1.06K","-0.54%"
"06/25/2014","186.00","186.00","186.00","186.00","5.25K","0.00%"
